transaction_id,timestamp,user_id,account_id,amount,transaction_type,merchant,merchant_category,card_number,location,currency,status,channel,description,risk_score,fraud_indicator,ip_address,device_id,session_id,day_of_week,hour,is_weekend,is_business_hours,amount_category
TXNB5109BECE832,2024-01-07 17:21:02,USER00286,ACC736553,428.97,withdrawal,AMC Theaters,entertainment,****9638,"San Antonio, TX",USD,success,phone,Withdrawal at AMC Theaters,0.242,none,41.2.253.68,DEV562821,SESEAA9A77D,Sunday,17,True,True,medium
TXNE91BB1DA4F77,2024-01-07 19:46:09,USER00323,ACC717457,872.18,deposit,Internet Provider,utilities,****9257,"Philadelphia, PA",USD,success,atm,Deposit at Internet Provider,0.102,none,22.140.209.38,DEV729510,SESD7956C48,Sunday,19,True,False,medium
TXN892C364122DA,2024-01-08 09:05:20,USER00400,ACC858889,128.8,withdrawal,Shell,gas,****8877,"Chicago, IL",USD,success,mobile,Withdrawal at Shell,0.207,none,138.166.96.15,DEV925717,SESA3951EB2,Monday,9,False,True,medium
TXNE17CB5F89DB7,2024-01-08 09:31:06,USER00112,ACC772642,1962.7,refund,Electric Company,utilities,****9117,"Austin, TX",USD,success,atm,Refund at Electric Company,0.181,none,144.108.51.64,DEV291475,SES8C1249F6,Monday,9,False,True,large
TXN2FE339936104,2024-01-08 09:37:05,USER00396,ACC481574,483.3,deposit,Home Depot,retail,****6033,"Fort Worth, TX",USD,pending,pos,Deposit at Home Depot,0.247,none,126.178.250.183,DEV391482,SESC95130A7,Monday,9,False,True,medium
TXN2B1AF5617758,2024-01-08 09:53:10,USER00261,ACC116093,105.86,transfer,Amazon,retail,****9419,"Phoenix, AZ",USD,success,phone,Transfer at Amazon,0.128,none,227.100.17.15,DEV222456,SES838F6DFB,Monday,9,False,True,medium
TXNE02CC92C7320,2024-01-08 10:30:27,USER00160,ACC372793,894.31,purchase,Water Utility,utilities,****8759,"San Antonio, TX",USD,success,atm,Purchase at Water Utility,0.217,none,211.86.134.204,DEV348243,SES7E13EED2,Monday,10,False,True,medium
TXN1186B6D0F0F6,2024-01-08 10:32:26,USER00389,ACC972097,224.66,refund,Kroger,grocery,****8760,"Chicago, IL",USD,success,atm,Refund at Kroger,0.232,none,175.121.144.83,DEV903165,SESB66F972C,Monday,10,False,True,medium
TXN13073D263AAC,2024-01-08 12:21:20,USER00258,ACC839485,1388.14,transfer,Insurance Company,financial,****9759,"Phoenix, AZ",USD,success,mobile,Transfer at Insurance Company,0.139,none,5.121.80.185,DEV756130,SES20AB850B,Monday,12,False,True,large
TXN3D8DBD08DD99,2024-01-08 12:34:49,USER00490,ACC234568,469.95,purchase,Hulu,entertainment,****1213,"Columbus, OH",USD,pending,phone,Purchase at Hulu,0.193,none,226.178.21.28,DEV274342,SES8F30F98C,Monday,12,False,True,medium
TXND7219D1C5026,2024-01-08 12:50:51,USER00468,ACC734487,121.91,payment,Starbucks,restaurant,****1732,"Charlotte, NC",USD,success,atm,Payment at Starbucks,0.216,none,155.159.196.100,DEV441618,SES97576AB2,Monday,12,False,True,medium
TXNAE58FECBDECF,2024-01-08 14:28:01,USER00027,ACC322955,1676.92,payment,Electric Company,utilities,****3132,"Charlotte, NC",USD,success,pos,Payment at Electric Company,0.087,none,104.46.239.66,DEV848467,SESE82EDC46,Monday,14,False,True,large
TXNFA2A1CA11851,2024-01-08 15:06:05,USER00162,ACC391773,366.14,withdrawal,Netflix,entertainment,****9247,"Chicago, IL",USD,success,phone,Withdrawal at Netflix,0.209,none,164.100.255.16,DEV106416,SES0F424416,Monday,15,False,True,medium
TXN364862344DE4,2024-01-08 15:12:42,USER00446,ACC829168,1299.66,refund,Internet Provider,utilities,****4681,"Philadelphia, PA",USD,success,mobile,Refund at Internet Provider,0.173,none,203.131.228.105,DEV777423,SESACE2C84A,Monday,15,False,True,large
TXN02209174C566,2024-01-08 15:24:43,USER00421,ACC398910,29.32,transfer,Subway,restaurant,****4066,"Dallas, TX",USD,success,atm,Transfer at Subway,0.139,none,39.9.158.159,DEV746947,SESC36D71CE,Monday,15,False,True,small
TXN47F66CE3FB85,2024-01-08 17:35:10,USER00385,ACC171603,1229.15,withdrawal,Medical Center,healthcare,****1989,"San Jose, CA",USD,pending,mobile,Withdrawal at Medical Center,0.183,none,106.187.5.38,DEV667429,SES8EFA3637,Monday,17,False,True,large
TXNFEE40A061E1B,2024-01-08 22:27:41,USER00315,ACC196126,74.1,withdrawal,Pharmacy,healthcare,****6424,"New York, NY",USD,success,pos,Withdrawal at Pharmacy,0.132,none,142.185.237.187,DEV666362,SES6203E200,Monday,22,False,False,small
TXN7E497DFC3ECC,2024-01-08 23:19:13,USER00428,ACC140163,662.62,transfer,Netflix,entertainment,****8160,"Phoenix, AZ",USD,pending,phone,Transfer at Netflix,0.238,none,132.188.97.82,DEV434518,SESC88A17A9,Monday,23,False,False,medium
TXN4CAD021826E6,2024-01-09 00:18:38,USER00230,ACC713762,84.73,purchase,Subway,restaurant,****4635,"San Francisco, CA",USD,success,atm,Purchase at Subway,0.054,none,211.242.177.211,DEV389362,SES71B2645A,Tuesday,0,False,False,small
TXN224470D531EE,2024-01-09 00:42:22,USER00270,ACC440131,244.37,deposit,Insurance Company,financial,****9856,"Jacksonville, FL",USD,success,phone,Deposit at Insurance Company,0.139,none,249.243.179.139,DEV285636,SES62A8FDBA,Tuesday,0,False,False,medium
TXNE53CD3E336C4,2024-01-09 08:22:32,USER00164,ACC466960,142.32,payment,Starbucks,restaurant,****1211,"Chicago, IL",USD,success,mobile,Payment at Starbucks,0.053,none,113.126.136.124,DEV216144,SESBF604A62,Tuesday,8,False,False,medium
TXN42E47D11E233,2024-01-09 09:20:14,USER00437,ACC405420,558.68,payment,Starbucks,restaurant,****1773,"Jacksonville, FL",USD,success,mobile,Payment at Starbucks,0.078,none,8.25.246.170,DEV875065,SESD8305683,Tuesday,9,False,True,medium
TXN4197CDBD0229,2024-01-09 11:08:50,USER00469,ACC488984,291.62,withdrawal,Taco Bell,restaurant,****4607,"Chicago, IL",USD,success,phone,Withdrawal at Taco Bell,0.168,none,11.19.231.254,DEV318897,SES1D9E87DF,Tuesday,11,False,True,medium
TXN49434241B0F6,2024-01-09 11:37:39,USER00432,ACC216587,849.54,payment,Dental Office,healthcare,****7287,"San Jose, CA",USD,success,pos,Payment at Dental Office,0.198,none,171.241.179.35,DEV411271,SESD25EE64D,Tuesday,11,False,True,medium
TXN04AD8BAD8F42,2024-01-09 11:53:07,USER00469,ACC488984,1097.57,withdrawal,Electric Company,utilities,****5012,"Chicago, IL",USD,success,mobile,Withdrawal at Electric Company,0.147,none,82.103.232.148,DEV831369,SESA9EFAAC2,Tuesday,11,False,True,large
TXNA6413C1E4B51,2024-01-09 12:19:27,USER00200,ACC842411,196.51,deposit,Walmart,grocery,****7332,"Los Angeles, CA",USD,pending,phone,Deposit at Walmart,0.225,none,237.35.100.77,DEV672875,SES4DA08831,Tuesday,12,False,True,medium
TXN14EA4E0B84D8,2024-01-09 13:00:13,USER00042,ACC899550,158.32,deposit,Bank ATM,financial,****9132,"New York, NY",USD,success,phone,Deposit at Bank ATM,0.215,none,196.167.143.107,DEV147801,SESAEA86547,Tuesday,13,False,True,medium
TXN68EC78496257,2024-01-09 13:00:17,USER00099,ACC550664,310.47,purchase,Costco,grocery,****5390,"San Jose, CA",USD,success,phone,Purchase at Costco,0.211,none,59.96.228.201,DEV206723,SES595CCB3F,Tuesday,13,False,True,medium
TXND8D2CBAF42A1,2024-01-09 14:05:45,USER00086,ACC265409,909.42,refund,Hulu,entertainment,****3180,"San Jose, CA",USD,pending,atm,Refund at Hulu,0.055,none,207.111.174.166,DEV800044,SESE6E5FD7F,Tuesday,14,False,True,medium
TXNF9D0CAF557DD,2024-01-09 15:59:51,USER00106,ACC379766,393.85,payment,Credit Union,financial,****8109,"Houston, TX",USD,success,online,Payment at Credit Union,0.102,none,50.177.24.133,DEV189531,SES79CC6249,Tuesday,15,False,True,medium
TXN1A44D4F03CCB,2024-01-09 16:17:17,USER00488,ACC231414,844.46,payment,Dental Office,healthcare,****2384,"Chicago, IL",USD,success,atm,Payment at Dental Office,0.221,none,99.127.5.221,DEV501172,SES755751F0,Tuesday,16,False,True,medium
TXNDE247CA0B473,2024-01-09 16:27:00,USER00470,ACC701800,338.85,deposit,Electric Company,utilities,****4751,"Jacksonville, FL",USD,success,mobile,Deposit at Electric Company,0.172,none,31.226.184.32,DEV507456,SES7356CCD5,Tuesday,16,False,True,medium
TXN178B703B2F9C,2024-01-09 16:53:54,USER00329,ACC163780,753.84,purchase,Walmart,grocery,****4791,"Columbus, OH",USD,success,pos,Purchase at Walmart,0.052,none,130.117.96.16,DEV747847,SES8954E244,Tuesday,16,False,True,medium
TXN2EEC0485C324,2024-01-09 16:57:57,USER00455,ACC295892,2328.92,purchase,Internet Provider,utilities,****4421,"San Francisco, CA",USD,pending,phone,Purchase at Internet Provider,0.182,none,139.208.121.145,DEV649960,SES0365E408,Tuesday,16,False,True,large
TXNC61239B6FFEA,2024-01-09 17:08:31,USER00449,ACC929538,494.25,purchase,Hulu,entertainment,****8648,"Austin, TX",USD,success,mobile,Purchase at Hulu,0.241,none,124.170.139.62,DEV355177,SES9F176859,Tuesday,17,False,True,medium
TXN13D5E9AB0136,2024-01-09 17:17:00,USER00412,ACC289630,598.19,withdrawal,Home Depot,retail,****2179,"Charlotte, NC",USD,success,pos,Withdrawal at Home Depot,0.138,none,62.96.204.226,DEV652582,SES13E710DA,Tuesday,17,False,True,medium
TXN981F9406FABB,2024-01-10 02:16:21,USER00462,ACC144412,318.89,purchase,Subway,restaurant,****7607,"Columbus, OH",USD,success,pos,Purchase at Subway,0.064,none,229.76.55.249,DEV921739,SESF78665F8,Wednesday,2,False,False,medium
TXN57CA0C98050E,2024-01-10 04:40:13,USER00322,ACC238205,74.28,purchase,Spotify,entertainment,****3149,"San Diego, CA",USD,success,mobile,Purchase at Spotify,0.15,none,218.239.33.179,DEV208250,SES3FEAAB52,Wednesday,4,False,False,small
TXN91723C5D2471,2024-01-10 05:53:25,USER00214,ACC282256,96.59,transfer,Taco Bell,restaurant,****5742,"New York, NY",USD,success,online,Transfer at Taco Bell,0.11,none,155.28.238.252,DEV451317,SESF41453E7,Wednesday,5,False,False,small
TXN3DC300ABF240,2024-01-10 06:35:16,USER00208,ACC189318,214.62,payment,Credit Union,financial,****4658,"Columbus, OH",USD,pending,atm,Payment at Credit Union,0.077,none,129.131.24.102,DEV481540,SESFB2826FD,Wednesday,6,False,False,medium
TXNDEF6F058140A,2024-01-10 10:23:01,USER00385,ACC171603,610.06,payment,Taco Bell,restaurant,****3156,"San Jose, CA",USD,success,mobile,Payment at Taco Bell,0.217,none,31.15.114.164,DEV845108,SES71786F84,Wednesday,10,False,True,medium
TXN5E00A53F5070,2024-01-10 10:47:09,USER00297,ACC986827,733.17,transfer,Safeway,grocery,****1750,"Fort Worth, TX",USD,success,pos,Transfer at Safeway,0.053,none,162.13.232.79,DEV960607,SESEDA3798C,Wednesday,10,False,True,medium
TXN2436B9801570,2024-01-10 12:06:00,USER00425,ACC347231,398.57,transfer,Exxon,gas,****6803,"Jacksonville, FL",USD,pending,pos,Transfer at Exxon,0.229,none,143.174.144.162,DEV291768,SESF3873E5B,Wednesday,12,False,True,medium
TXNC064BAFDCA7F,2024-01-10 12:17:51,USER00051,ACC335612,76.91,transfer,Chevron,gas,****9568,"New York, NY",USD,success,mobile,Transfer at Chevron,0.243,none,122.182.138.188,DEV469428,SES022766D4,Wednesday,12,False,True,small
TXNC9EE058F02C3,2024-01-10 12:18:08,USER00098,ACC975136,103.91,deposit,AMC Theaters,entertainment,****6757,"Phoenix, AZ",USD,success,mobile,Deposit at AMC Theaters,0.178,none,40.31.253.123,DEV951456,SES39A6B1FD,Wednesday,12,False,True,medium
TXN47F177517D97,2024-01-10 12:21:14,USER00103,ACC348237,110.28,transfer,Target,grocery,****9681,"Columbus, OH",USD,success,mobile,Transfer at Target,0.067,none,202.18.177.52,DEV351286,SESFB9678C7,Wednesday,12,False,True,medium
TXNEE215D031974,2024-01-10 13:01:18,USER00007,ACC717889,864.33,refund,Dental Office,healthcare,****5127,"Philadelphia, PA",USD,pending,mobile,Refund at Dental Office,0.127,none,203.55.76.188,DEV661501,SESF902EEC5,Wednesday,13,False,True,medium
TXN381912C39BA6,2024-01-10 14:21:09,USER00273,ACC278240,702.86,purchase,Amazon,retail,****3745,"Fort Worth, TX",USD,pending,phone,Purchase at Amazon,0.161,none,232.118.24.203,DEV869221,SES633245AB,Wednesday,14,False,True,medium
TXN8E4473ECD2E8,2024-01-10 14:34:12,USER00051,ACC335612,198.16,deposit,Apple Store,retail,****5959,"New York, NY",USD,success,pos,Deposit at Apple Store,0.191,none,36.219.193.184,DEV875758,SES0B15C791,Wednesday,14,False,True,medium
TXND95878D4658D,2024-01-10 14:56:22,USER00468,ACC734487,69.49,deposit,Mobil,gas,****4647,"Charlotte, NC",USD,pending,mobile,Deposit at Mobil,0.156,none,21.129.111.204,DEV792337,SES0D94CE4A,Wednesday,14,False,True,small
TXN07DED5ADFF72,2024-01-10 15:25:56,USER00312,ACC997004,1542.35,deposit,Amazon,retail,****5400,"Jacksonville, FL",USD,success,online,Deposit at Amazon,0.118,none,204.78.80.72,DEV983788,SESDB22CD49,Wednesday,15,False,True,large
TXNEC5933375FB5,2024-01-10 15:44:43,USER00464,ACC480959,215.06,deposit,Dental Office,healthcare,****9398,"Phoenix, AZ",USD,success,mobile,Deposit at Dental Office,0.191,none,34.242.89.185,DEV374294,SES648E7443,Wednesday,15,False,True,medium
TXN5C6E2BF1B203,2024-01-10 16:03:38,USER00266,ACC747453,163.95,withdrawal,AMC Theaters,entertainment,****3580,"San Jose, CA",USD,success,pos,Withdrawal at AMC Theaters,0.085,none,133.248.39.190,DEV948735,SES2D1B456A,Wednesday,16,False,True,medium
TXN252100FF34AC,2024-01-10 16:54:12,USER00046,ACC189814,912.12,deposit,Investment Firm,financial,****2515,"Phoenix, AZ",USD,success,atm,Deposit at Investment Firm,0.218,none,225.176.42.99,DEV296478,SESC4490355,Wednesday,16,False,True,medium
TXN3C88D80C2A08,2024-01-10 17:51:37,USER00089,ACC221035,201.25,deposit,Insurance Company,financial,****9670,"Phoenix, AZ",USD,success,pos,Deposit at Insurance Company,0.18,none,51.119.152.113,DEV818437,SES7BC10DA9,Wednesday,17,False,True,medium
TXND0598FFD8308,2024-01-10 18:06:02,USER00022,ACC271339,1518.92,purchase,Disney+,entertainment,****1820,"Dallas, TX",USD,success,phone,Purchase at Disney+,0.08,none,213.132.135.129,DEV684337,SESBAE5C7FF,Wednesday,18,False,False,large
TXN7DBBA0A9291C,2024-01-10 21:00:08,USER00147,ACC342495,517.05,deposit,Mobil,gas,****7441,"Phoenix, AZ",USD,success,pos,Deposit at Mobil,0.112,none,69.200.109.13,DEV751683,SES55D726B7,Wednesday,21,False,False,medium
TXNB7440F2D5E1E,2024-01-10 22:08:36,USER00397,ACC528625,1121.77,purchase,Water Utility,utilities,****5985,"Los Angeles, CA",USD,success,pos,Purchase at Water Utility,0.095,none,77.24.97.219,DEV872158,SESD06DE577,Wednesday,22,False,False,large
TXNB728FEAF64D7,2024-01-11 02:39:00,USER00020,ACC802729,336.71,withdrawal,Pizza Hut,restaurant,****9034,"Chicago, IL",USD,success,atm,Withdrawal at Pizza Hut,0.169,none,158.215.135.19,DEV972207,SES9BEB3AFD,Thursday,2,False,False,medium
TXN9C76D1E26A49,2024-01-11 04:09:59,USER00239,ACC296694,523.24,deposit,Costco,grocery,****5934,"San Francisco, CA",USD,success,phone,Deposit at Costco,0.16,none,19.201.182.82,DEV650916,SESAA69FE65,Thursday,4,False,False,medium
TXNBEACBDF6FF71,2024-01-11 04:19:50,USER00148,ACC840734,460.99,withdrawal,AMC Theaters,entertainment,****5247,"Columbus, OH",USD,success,pos,Withdrawal at AMC Theaters,0.071,none,225.99.67.170,DEV302772,SESE2DEBAA0,Thursday,4,False,False,medium
TXNB8F15C3E2EF7,2024-01-11 08:17:46,USER00016,ACC148050,149.65,transfer,Water Utility,utilities,****3676,"Chicago, IL",USD,pending,mobile,Transfer at Water Utility,0.096,none,21.245.32.247,DEV116680,SES71B46C65,Thursday,8,False,False,medium
TXND06D4471DBA1,2024-01-11 08:48:46,USER00160,ACC372793,1075.5,withdrawal,Water Utility,utilities,****7726,"San Antonio, TX",USD,pending,phone,Withdrawal at Water Utility,0.195,none,180.176.58.252,DEV706965,SES3C972775,Thursday,8,False,False,large
TXNB19F07A635E5,2024-01-11 09:50:53,USER00036,ACC813328,56.06,deposit,BP,gas,****4630,"Dallas, TX",USD,success,pos,Deposit at BP,0.125,none,217.140.107.183,DEV849860,SES3BE984D9,Thursday,9,False,True,small
TXN796DB83920EE,2024-01-11 11:28:10,USER00374,ACC192410,945.78,refund,Hulu,entertainment,****2400,"San Diego, CA",USD,success,mobile,Refund at Hulu,0.21,none,173.213.202.200,DEV888997,SES960523A0,Thursday,11,False,True,medium
TXN07203CBBE737,2024-01-11 12:16:21,USER00402,ACC787923,1791.81,refund,Amazon,retail,****4760,"Chicago, IL",USD,success,phone,Refund at Amazon,0.151,none,38.69.160.229,DEV340582,SESDB7F8482,Thursday,12,False,True,large
TXND900147811A0,2024-01-11 12:57:49,USER00125,ACC745414,187.09,withdrawal,Chevron,gas,****1770,"New York, NY",USD,success,atm,Withdrawal at Chevron,0.129,none,1.175.252.212,DEV160231,SES1E12EB60,Thursday,12,False,True,medium
TXN72214E10692A,2024-01-11 13:08:25,USER00102,ACC470858,720.63,transfer,Electric Company,utilities,****4260,"Phoenix, AZ",USD,success,atm,Transfer at Electric Company,0.074,none,126.141.127.205,DEV814852,SESA22D714D,Thursday,13,False,True,medium
TXN5FD1F97149C1,2024-01-11 13:53:02,USER00379,ACC913934,106.19,payment,Pizza Hut,restaurant,****9466,"Phoenix, AZ",USD,success,atm,Payment at Pizza Hut,0.197,none,216.6.251.227,DEV617209,SES21676843,Thursday,13,False,True,medium
TXN44214A111E40,2024-01-11 14:00:52,USER00493,ACC843788,50.24,transfer,Spotify,entertainment,****8900,"San Jose, CA",USD,success,phone,Transfer at Spotify,0.1,none,175.98.90.216,DEV762917,SES94B05623,Thursday,14,False,True,small
TXN370C6BEFA04D,2024-01-11 14:08:26,USER00088,ACC795613,185.34,transfer,Kroger,grocery,****6614,"Dallas, TX",USD,success,phone,Transfer at Kroger,0.122,none,50.48.18.123,DEV976561,SES27C531AB,Thursday,14,False,True,medium
TXNAFDCC4BCAE41,2024-01-11 15:28:22,USER00060,ACC864491,135.92,refund,Insurance Company,financial,****3425,"Houston, TX",USD,success,atm,Refund at Insurance Company,0.069,none,223.73.47.214,DEV276470,SESFA28B2AC,Thursday,15,False,True,medium
TXNF0AD70EA8339,2024-01-11 15:46:04,USER00120,ACC795612,93.48,transfer,Target,grocery,****1746,"San Jose, CA",USD,pending,atm,Transfer at Target,0.212,none,69.40.235.55,DEV637599,SES87E57966,Thursday,15,False,True,small
TXN5E5C53171D64,2024-01-11 15:56:34,USER00007,ACC717889,242.24,refund,Texaco,gas,****2674,"Philadelphia, PA",USD,success,online,Refund at Texaco,0.211,none,142.216.61.70,DEV545489,SESD49E538B,Thursday,15,False,True,medium
TXN242F6A61EEA0,2024-01-11 16:08:43,USER00353,ACC196214,62.48,payment,BP,gas,****4610,"Columbus, OH",USD,success,atm,Payment at BP,0.068,none,15.156.165.50,DEV711772,SESF4142018,Thursday,16,False,True,small
TXN8C1D0829A8FD,2024-01-11 16:52:28,USER00124,ACC797229,759.69,transfer,Hospital,healthcare,****3205,"Philadelphia, PA",USD,pending,pos,Transfer at Hospital,0.18,none,163.240.170.170,DEV718704,SES560CE537,Thursday,16,False,True,medium
TXND882A3DE1D06,2024-01-11 17:18:06,USER00097,ACC824586,68.5,refund,Chevron,gas,****7301,"Los Angeles, CA",USD,success,pos,Refund at Chevron,0.09,none,213.189.206.174,DEV342647,SESBE2E9628,Thursday,17,False,True,small
TXN6AC644348132,2024-01-11 17:37:11,USER00190,ACC569945,54.36,deposit,KFC,restaurant,****6557,"San Jose, CA",USD,success,pos,Deposit at KFC,0.068,none,182.136.111.37,DEV373055,SESB4E5B871,Thursday,17,False,True,small
TXNA2166423729C,2024-01-11 17:44:58,USER00308,ACC489033,478.83,deposit,Safeway,grocery,****4424,"Phoenix, AZ",USD,success,atm,Deposit at Safeway,0.067,none,1.185.226.99,DEV329033,SESC8BC4A1C,Thursday,17,False,True,medium
TXN197B530E1905,2024-01-11 20:34:34,USER00294,ACC945664,412.44,refund,Safeway,grocery,****3383,"Austin, TX",USD,success,atm,Refund at Safeway,0.066,none,70.106.133.218,DEV209666,SES544536BB,Thursday,20,False,False,medium
TXN4EC2284B0E24,2024-01-12 03:04:25,USER00020,ACC802729,43.21,refund,Pizza Hut,restaurant,****9256,"Chicago, IL",USD,success,pos,Refund at Pizza Hut,0.13,none,144.147.184.54,DEV801942,SESED7A9C3B,Friday,3,False,False,small
TXN6852432FA65B,2024-01-12 09:19:44,USER00169,ACC904150,422.88,payment,Target,grocery,****3676,"Houston, TX",USD,pending,atm,Payment at Target,0.2,none,96.133.199.86,DEV627981,SES394AB6AA,Friday,9,False,True,medium
TXNCA2A186EAE53,2024-01-12 09:59:24,USER00254,ACC461888,120.95,withdrawal,BP,gas,****4938,"Fort Worth, TX",USD,success,pos,Withdrawal at BP,0.247,none,212.59.96.235,DEV978483,SES028DED0A,Friday,9,False,True,medium
TXN3CD7C56F3257,2024-01-12 10:00:45,USER00345,ACC468727,113.62,deposit,Spotify,entertainment,****4532,"San Antonio, TX",USD,success,atm,Deposit at Spotify,0.108,none,54.211.42.192,DEV915936,SES881499A3,Friday,10,False,True,medium
TXN61CA69F3300B,2024-01-12 10:38:09,USER00061,ACC163556,1279.3,withdrawal,Dental Office,healthcare,****7967,"Austin, TX",USD,success,atm,Withdrawal at Dental Office,0.175,none,74.90.225.27,DEV384261,SES2D26CF2A,Friday,10,False,True,large
TXN411FBDB906DD,2024-01-12 11:18:15,USER00229,ACC644173,283.04,purchase,Pizza Hut,restaurant,****2425,"Philadelphia, PA",USD,success,mobile,Purchase at Pizza Hut,0.135,none,90.102.220.12,DEV284060,SESFE10011E,Friday,11,False,True,medium
TXN8A4846195DA9,2024-01-12 11:51:44,USER00330,ACC819425,130.06,deposit,Whole Foods,grocery,****9760,"Charlotte, NC",USD,success,online,Deposit at Whole Foods,0.247,none,199.224.72.192,DEV172522,SESD7B7450A,Friday,11,False,True,medium
